task,dimension,variant,seed_index,seed,budget,known_optimum,initial_value,implementation_version,options_hash,nfe,fbest,normalized_gap,archive_nodes,graph_edges,graph_referential_integrity,phase_evaluations_json,history_hash,graph_hash,event_hash,trajectory_hash,runner_status,error,wall_time_seconds,detail_json_gz
Rosenbrock_D5,5,NoGraphGuidance,1,20260620,1200,0.0,4.0,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,1200,2.326934110971857e-11,5.817335277429642e-12,80,84,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",f3ca23d4bd0d647862433cc0baf74c416d8e82048f179df471816641b34aa605,d1be693353e1b53d0b02680ac465977194c8f69bdada8c45c957745e273a15d5,bc2de6bdf5c4b4cacb0e8b74840908e33387fb1490c1bad5de6610be6695d105,9e07bb12dd37621c690a9a5e531b9d3beb461739dde583e1385efb524102072c,completed,,0.029129208000085782,
Rosenbrock_D5,5,NoGraphGuidance,2,20260621,1200,0.0,4.0,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,1200,2.326934110971857e-11,5.817335277429642e-12,80,74,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",f3ca23d4bd0d647862433cc0baf74c416d8e82048f179df471816641b34aa605,5ba8fbf0fcc91082fbfc59e4825dcc15b6ef32619c95a56a4a0e3b96b3ca4110,3947801d809afba84155afd7fa78895f21d737c3f90d6981f3309e6bf87809ed,6aa0c9a70663a6dcde68354a1635b5088533132ddc8beb28f4f26a970320a83a,completed,,0.029896041000029072,
Rosenbrock_D5,5,NoGraphGuidance,3,20260622,1200,0.0,4.0,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,1200,2.326934110971857e-11,5.817335277429642e-12,80,77,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",f3ca23d4bd0d647862433cc0baf74c416d8e82048f179df471816641b34aa605,e6ff146d55f04fdce79ad95dbc8e5e60c27a4d8c985721ef9ff58ab6bf6d4543,09713a41658730e3675f9761310f3a75cc6093c853c26e09ba0a663fe3adb348,56d5903420de21a6ae47e3d0bcad8cd710a05d808efb12735eba1d64a84a0573,completed,,0.028797583000596205,
Rosenbrock_D5,5,NoGraphGuidance,4,20260623,1200,0.0,4.0,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,1200,2.326934110971857e-11,5.817335277429642e-12,80,79,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",f3ca23d4bd0d647862433cc0baf74c416d8e82048f179df471816641b34aa605,093a23a20fcf7a0fd04508232df5bb5f7b62521a7320144417277192e18f1cd0,d1f2d9bda7889047df7d8b7c2125b230bf584c7b38e842a3a01f692fdc0c3a8a,3a879b00f5f9783fc65d4701e333c8d0e3f99b74ef4baee2605d78e56a125da8,completed,,0.029471958000613085,
Rosenbrock_D5,5,SingleBracket,0,20260619,1200,0.0,4.0,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,1200,2.310481977452658e-11,5.776204943631645e-12,80,73,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",b5505aeabcb5def322ad0e077d1b12ac96066ebb89dfe01c4924b4b445b88fdf,0f7e1595c46986c87cfd2106f0648e3cf61048b57f0372084deb83dde2a83e22,00014d0ab7773339c87fdd0b2c2ab271523cf99c38bdcfe577c127468173395a,9dd1dbed37ddb0f4cf7fb0eed1783410179863909a0a13ccaa3b215c732af600,completed,,0.03389258300012443,results_v2/ablation_mini_rc1/details/Rosenbrock_D5/SingleBracket.json.gz
Rosenbrock_D5,5,SingleBracket,1,20260620,1200,0.0,4.0,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,1200,2.4019065924261406e-11,6.0047664810653516e-12,80,67,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",ef09526b6173f708cc205dd30e7e342ee6b7a9eef48cd9937906355a6f383950,f2cc48aa56250e4af10bf6c6b1570297cea0bb3d26e1d6befe54913a29bf5500,e5af0da1ac7edab41ab499eb50f86c044bf60102aac73713d647b68b4497a362,4004e5eefa165f328b052168b2b936a5dd57a7bb6132e3b782731a5416b32e6a,completed,,0.03913262500009296,
Rosenbrock_D5,5,SingleBracket,2,20260621,1200,0.0,4.0,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,1200,2.310481977452658e-11,5.776204943631645e-12,80,70,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",b5505aeabcb5def322ad0e077d1b12ac96066ebb89dfe01c4924b4b445b88fdf,4e9e3e80d5ca355f0c2cad617e4b3e273d89ebde1e272cd0c1ea601509bb8c71,6d827518ab54ad156543834ef99babab56ae91fbd22ab598dc70d9dd5e96f357,fc0bcc34519b9bc17af7680e8e6402c389d0b083927b2d1e7785953eea5c02dc,completed,,0.034067583000251034,
Rosenbrock_D5,5,SingleBracket,3,20260622,1200,0.0,4.0,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,1200,2.2370719414855422e-11,5.5926798537138554e-12,80,57,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",376e8a6876f1c480c6fd15e7b67cf85428a5debcfbbed9cd9cc7008041e05272,68b8e165499cbc6b6987f64368147bc79efbd5ce008145e3c9e532216fad59df,27a3edc5b43da7e9c02032d92f53f7f8b55fb1779407c4cda17a59eea88a92f1,c65e674f3c6333eaeafd188db356055e480ed560b046671c9e3c538fcfcfcce4,completed,,0.028786666999621957,
Rosenbrock_D5,5,SingleBracket,4,20260623,1200,0.0,4.0,2.0.0-rc1,9c61fd97c8097c8549adeab1b6648a65b7b4c2718cb5db60293ae9da7809893e,1200,2.310481977452658e-11,5.776204943631645e-12,80,72,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",b5505aeabcb5def322ad0e077d1b12ac96066ebb89dfe01c4924b4b445b88fdf,76b7136b8f1bfd444d2a381df031474082956d1b69bfb441ee1baaf8770a840b,6f281bae691fcaca590b12d199f7c61fac5856ee161239de52e87e56542a925b,59042b010c1d12243df3ce266702d97e4aac518769c9836f67d7dc6869ec3618,completed,,0.03343320800013316,
Rosenbrock_D5,5,NoFarBasin,0,20260619,1200,0.0,4.0,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,1200,2.310481977452658e-11,5.776204943631645e-12,80,70,True,"{""archive_fallback"": 120, ""budget_completion"": 441, ""center_local"": 180, ""coordinate_sweep"": 360, ""final_polish"": 60, ""initial_design"": 39}",e15309c20c0c1bcb573f195579cb7ec8fb9e0020b6b8d7d089869c9567b5b07d,7536c08b220ae6b26bba7960d604bcbcf76737e2d019351c7dad46a2bd9e4f9a,a48c6158cfceed59eae01d32f8ba5560470fa8bef6a33ecacbfe5cf8717f337d,1e3016a29e96bdf2c054b75e951074f0ffa5db6db0192c704e1d5da1c24cd51d,completed,,0.028786082999431528,results_v2/ablation_mini_rc1/details/Rosenbrock_D5/NoFarBasin.json.gz
Rosenbrock_D5,5,NoFarBasin,1,20260620,1200,0.0,4.0,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,1200,2.3943138905834754e-11,5.9857847264586884e-12,80,66,True,"{""archive_fallback"": 120, ""budget_completion"": 441, ""center_local"": 180, ""coordinate_sweep"": 360, ""final_polish"": 60, ""initial_design"": 39}",d912cbf9a751e69a1851e4625c081c9a6e4ccfc42943b4e8c749ee65ded01a9e,aee3a51eeabe8b40b4e0891043988048c5fe304d67473ec88d2dcc4b9e7ac78e,bb13d9833e7a498b14f084db00e1d3de8e380d3e11ce9e85de48d07aaefc6063,6a942b6168d0506893e50e52cb8aa68481d79fb267c6cb4c760337335aee8885,completed,,0.03292058399983944,
Rosenbrock_D5,5,NoFarBasin,2,20260621,1200,0.0,4.0,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,1200,2.310481977452658e-11,5.776204943631645e-12,80,62,True,"{""archive_fallback"": 120, ""budget_completion"": 441, ""center_local"": 180, ""coordinate_sweep"": 360, ""final_polish"": 60, ""initial_design"": 39}",e15309c20c0c1bcb573f195579cb7ec8fb9e0020b6b8d7d089869c9567b5b07d,ef4f44feab2ebc6e87877c895ce9a17c8266f08fe61c3d253e068820219c0c00,5324b99b034402568027b055710875dafb8fd75b6282a9c147b17d3f720db070,4276980cb3c3c316dc58a735072354591799448fec9a419c0b2b7f5df33f30b6,completed,,0.028344708000076935,
Rosenbrock_D5,5,NoFarBasin,3,20260622,1200,0.0,4.0,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,1200,2.2370719414855422e-11,5.5926798537138554e-12,80,58,True,"{""archive_fallback"": 120, ""budget_completion"": 441, ""center_local"": 180, ""coordinate_sweep"": 360, ""final_polish"": 60, ""initial_design"": 39}",31b8d9d7979bf2c0e3eb404f907f0b88239b2f169697db0f297ee4522482494e,f2217e8a27ac50b3818d630000033877bc029bdbcc049fbbde02ba64aa75940c,e997a833cea4015e0f105c1039b46623b1c7b02f60c968207b4239f6a97d1b5b,c0285993520b518104a834e32f95bc23b5ad30ba02e3ac120f582db4aad24be2,completed,,0.025903916999595822,
Rosenbrock_D5,5,NoFarBasin,4,20260623,1200,0.0,4.0,2.0.0-rc1,3c060ce6816467d958fd50a3261a81567980b95e47fc80991814c5ebf327e901,1200,2.310481977452658e-11,5.776204943631645e-12,80,68,True,"{""archive_fallback"": 120, ""budget_completion"": 441, ""center_local"": 180, ""coordinate_sweep"": 360, ""final_polish"": 60, ""initial_design"": 39}",e15309c20c0c1bcb573f195579cb7ec8fb9e0020b6b8d7d089869c9567b5b07d,66da87f2b9db4abe69092428090e52345b32570188e3ffbf0f994c1bef50c3eb,bd1ac01807faea6127f1b9739f27fbafd033b8f86429fbee6d62c6e6d70dc13f,16842969588102365a4c68a6999595ab3c44d58671d29c554aea81d9ca53692d,completed,,0.028499374999228166,
Rosenbrock_D5,5,NoGeometryController,0,20260619,1200,0.0,4.0,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,1200,2.310481977452658e-11,5.776204943631645e-12,80,73,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",3ff95e330d8e88cf77a5454fefc36bda8483ec6e458e4cd05866c1cb99f259bf,397d6296751ec915d5624ded78a9ce3db43ababa40bc18fe88144d45bfae6331,bbed245dfe2af7985db6b076da6595ee24f81815a87f96b8e1a3e7ef9753941f,ad327b07242ee967e31c8ee1e619aba509929aa7ebe9cd183b534ed932b07eb3,completed,,0.03376954099985596,results_v2/ablation_mini_rc1/details/Rosenbrock_D5/NoGeometryController.json.gz
Rosenbrock_D5,5,NoGeometryController,1,20260620,1200,0.0,4.0,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,1200,2.4019065924261406e-11,6.0047664810653516e-12,80,66,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",6f84c0613ebd052c50773e6365823d2b2c7636c15569b694abe1c197f21e8e0d,1b5c2587c9712d009006295ad1e342e21a25bd0fbe5f84d74246eccbad198bff,43f20a85598bccabbae3fc1cda4ecee3b5f003a78981141c6af10f775a32fe50,e9c3843cf671f1639ea8561948a79488d9b2293870b4a8d56d268d4c998ffa27,completed,,0.03837304199987557,
Rosenbrock_D5,5,NoGeometryController,2,20260621,1200,0.0,4.0,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,1200,2.310481977452658e-11,5.776204943631645e-12,80,69,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",3ff95e330d8e88cf77a5454fefc36bda8483ec6e458e4cd05866c1cb99f259bf,fe3bf55a744840f9ac72d4ba6e896efe10df7580bcd88d6cd2b716750fdb85d4,eef5a3ea5970e7eed4637feabb14f4179095478a463d9e010ce7aae0ec3a9cc5,2164c52ad5706b50572c709805d555bc178d8e2ad2014fc47eaa248df6edd0c5,completed,,0.034470708000299055,
Rosenbrock_D5,5,NoGeometryController,3,20260622,1200,0.0,4.0,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,1200,2.2370719414855422e-11,5.5926798537138554e-12,80,62,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",ddf6001c1565b93604a5fe489c55b8b8ba8a9dba90c9e4161f062de51686f1d1,bf793355f45cf009030826539243d88345e8ee1c521475ca79155ae47da6637e,3069df6c3f2ae945806a4f102108f74f8c4da010b9ce6e0abba5359710db23d3,b700c021e74934054e9db4c335c191063b4422b638cd8d089eba7cb13ff22983,completed,,0.028910541999721318,
Rosenbrock_D5,5,NoGeometryController,4,20260623,1200,0.0,4.0,2.0.0-rc1,5f960c9ad8dbffdcdab02255a65f0af9a32e4b4033369d1e9aff966ee67aaf08,1200,2.310481977452658e-11,5.776204943631645e-12,80,77,True,"{""archive_fallback"": 120, ""budget_completion"": 409, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",3ff95e330d8e88cf77a5454fefc36bda8483ec6e458e4cd05866c1cb99f259bf,6c5270aff8e850f9e5e257d21acbcc7167db4233503d0724d2b360ccd2a194de,dec43648f49f79e88b5646d613272dd2a57ef0ffad65fcd285533fcceac9298e,df1780790bac730cd95a21068d8a07a76fbb540475fbf1846e0746d3282b4552,completed,,0.03474824999921111,
Rosenbrock_D5,5,NoArchiveFallback,0,20260619,1200,0.0,4.0,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,1200,2.3087100754901633e-11,5.771775188725408e-12,80,67,True,"{""budget_completion"": 529, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",0709036f2314656192db2edc2ef72e8e8e0bc24cfbc8f4e87e4d75660f88902a,87750ca8a24995d5dc5ea50ef0448334442a5f9b0e531f93d13e876fda69af82,052368dc46422c1cd35da69590dba66c955ad13e84082fa3c7f6e0d2d0c7d502,b43002f1d5781e78e0892875e7a3da97c0b1e4cedbe001b35552fa1a3646733a,completed,,0.03564808400005859,results_v2/ablation_mini_rc1/details/Rosenbrock_D5/NoArchiveFallback.json.gz
Rosenbrock_D5,5,NoArchiveFallback,1,20260620,1200,0.0,4.0,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,1200,2.3087100754901633e-11,5.771775188725408e-12,80,64,True,"{""budget_completion"": 529, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",0709036f2314656192db2edc2ef72e8e8e0bc24cfbc8f4e87e4d75660f88902a,2af9c8e5f7f38b0acf0b40bc677281f9f26dba276141a2aa159e14bb9691d3ac,5150b779ddb81019f58c35231ced40428368a68520d75c9b1ccc591f24583dfc,0a46480c5fd9ba343a4928354812fd4ad37e2313176b938c9a2b314f24046370,completed,,0.035785708000730665,
Rosenbrock_D5,5,NoArchiveFallback,2,20260621,1200,0.0,4.0,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,1200,2.3087100754901633e-11,5.771775188725408e-12,80,70,True,"{""budget_completion"": 529, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",0709036f2314656192db2edc2ef72e8e8e0bc24cfbc8f4e87e4d75660f88902a,b7e03cdd89e7e72c1404b9c9fb79f136e771fa4ab7c69403237a4053ab43bf1b,319495e8533066a8979b0f0cc6d1123c9ef95a94b86112953e6e1093f1180cfa,3751b47b572ab6ec53676d5010748c216955cf738155c98a63f1d5094a4751ef,completed,,0.03468975000032515,
Rosenbrock_D5,5,NoArchiveFallback,3,20260622,1200,0.0,4.0,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,1200,2.3087100754901633e-11,5.771775188725408e-12,80,64,True,"{""budget_completion"": 529, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",0709036f2314656192db2edc2ef72e8e8e0bc24cfbc8f4e87e4d75660f88902a,da8258c652cee81a9cd691f0982881f84300e9e6fd27c955d37db888130fe476,d3e24b7eb4e42f80e0b829d4d5f94ae20fab918c4ce6bcf7e78bb1d1b1bde4d9,2bceac0ec44c4716b36e62dd3af04a878f9bba53859cac117c6b9411e173a425,completed,,0.03477024999938294,
Rosenbrock_D5,5,NoArchiveFallback,4,20260623,1200,0.0,4.0,2.0.0-rc1,42be50fc4ff72e0f85d05980ad0147689443e555aed7ec0dd7b6108268762faf,1200,2.3087100754901633e-11,5.771775188725408e-12,80,72,True,"{""budget_completion"": 529, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""final_polish"": 60, ""initial_design"": 39}",0709036f2314656192db2edc2ef72e8e8e0bc24cfbc8f4e87e4d75660f88902a,c713e0f9c0da94555d2cfda54cd2e36a3e5ceda3450414100a105a46545a061c,1f0e0a5906decfac1d6a0710a3d3527b3726937abc86a85d70f83b3a3714325e,a7e332864fbb8ff55fe917de5635d192b65ea7b777ba0aad7f9bc3e56853adbe,completed,,0.035820500000227185,
Rosenbrock_D5,5,NoFinalPolish,0,20260619,1200,0.0,4.0,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,1200,2.408990898042641e-11,6.022477245106602e-12,80,75,True,"{""archive_fallback"": 120, ""budget_completion"": 469, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""initial_design"": 39}",db8847826166ba17aae37c7ac8b79837fdb6e7bee864e0028c3fa45b657e4412,5e0668867f78d616ec9faa80c0eae4cdce7950433b277ce1d2bd981b7fda0a4b,79a47cb613436f8d6468e4edcfa7490bfd07206acb105272433bf3760c92ff42,4cce93c167def18de9052c0fea01951afe1bc3e0a92cba6e8ab4445f9108727f,completed,,0.03843387500000972,results_v2/ablation_mini_rc1/details/Rosenbrock_D5/NoFinalPolish.json.gz
Rosenbrock_D5,5,NoFinalPolish,1,20260620,1200,0.0,4.0,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,1200,2.366115458565036e-11,5.91528864641259e-12,80,68,True,"{""archive_fallback"": 120, ""budget_completion"": 469, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""initial_design"": 39}",f7bb48557dc1da63d8573109a9fc45ef968444fa772aca6ea5408836f6b9236f,cd24fab3da4e66edf16a8d076c3630b0c311863655d09fb4036735824b015a42,f5b24784a5c2c3031f4318fcae2bf52467e03ab41f04f68ad11771ae553a5edf,e2cab1cd6c28d698693348d7ea548c57023aaee5cbfb4cb0d2a42f5ceeff2c73,completed,,0.03914100000019971,
Rosenbrock_D5,5,NoFinalPolish,2,20260621,1200,0.0,4.0,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,1200,2.408990898042641e-11,6.022477245106602e-12,80,76,True,"{""archive_fallback"": 120, ""budget_completion"": 469, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""initial_design"": 39}",db8847826166ba17aae37c7ac8b79837fdb6e7bee864e0028c3fa45b657e4412,a3ac4b4fb878718fae77dbcefdc949537a5fa0331f7018ac2e66f03fc861ff68,94d4d6eaed841dabc43a8d827ed86a4a9cbd716449d1c16fc4200865afabeb43,7ec999f520a426c3aea85d118ea0765e75f5ee66936f44c2499f192ebf9ab7a9,completed,,0.036357957999825885,
Rosenbrock_D5,5,NoFinalPolish,3,20260622,1200,0.0,4.0,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,1200,2.354815336688368e-11,5.88703834172092e-12,80,57,True,"{""archive_fallback"": 120, ""budget_completion"": 469, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""initial_design"": 39}",11840ab86a0bc89489e98449bc69d928a587e590381a2e9aec2de2aafb21b63a,caf1c2fe470ba1fae917bc5aa52b25bc5d2e4ce02c33a580e383bd1838bb4cc5,e79f2e41377d7fa5710d58cc6577cbf27579b5ab9adba9c3e130051067514988,7ae4a547a83838b99002e6b05d14f46d5f2d33979c314b82ca0f4e7ee79704f4,completed,,0.029776833000141778,
Rosenbrock_D5,5,NoFinalPolish,4,20260623,1200,0.0,4.0,2.0.0-rc1,eb468aa3c622b8c476ec5c18db08e480bb0de4aaa0f5efe15530014c54c69719,1200,2.408990898042641e-11,6.022477245106602e-12,80,72,True,"{""archive_fallback"": 120, ""budget_completion"": 469, ""center_local"": 180, ""coordinate_sweep"": 360, ""far_basin"": 32, ""initial_design"": 39}",db8847826166ba17aae37c7ac8b79837fdb6e7bee864e0028c3fa45b657e4412,ffc99ed767adeb5ccceedd1d7ad8b827e12dce5bb57faec6768b4db3f7d0718e,3bc36473aafe06c458ae5657d63cd514afab50b046ce5a96d9ee8d1e3ee776d4,7bd999110565302e375b178a808d6839b5dbcf3e93ee2eb24a67c7e5e5c6deae,completed,,0.03816570799972396,
RotatedEllipsoid_D10,10,Full,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,2200,4.165477182686353e-07,1.3582118963900135e-06,80,54,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",89760a4f46b272f3f2cb444ca873d034247eb650f4f88f3d3ceac8b1c053a4eb,d8032151e27138a543452c022e538ea3eddab068e5bc8d5d5ae5609ccfd787fc,323fd397e7516ed15b844716fcedd836548a5dfc3eeaac174dd5cb4c6dfc4e8a,5f79c757012fde1ebd07172d84207f18467801668f022c683c9701f7777f930e,completed,,0.08448916599991207,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/Full.json.gz
RotatedEllipsoid_D10,10,Full,1,20260620,2200,0.0,0.3066883152590373,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,2200,4.165477182686353e-07,1.3582118963900135e-06,80,55,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",9aa7fed28987f781800894917981d0f11389ab62edfe4e77b5c51cd129077e81,1884f88a7455a74a3e9280ece5953f885f7b64c833e8ce8de928e9bc452a5de5,ff029da7cb1cc6c00d32ba8fb9e6508461d3fcbdc10af9682baf92041125d96a,ad3043276bb1e8573464f2816432e681264744111034b65c2fbcb3a149dad33d,completed,,0.08506712499911373,
RotatedEllipsoid_D10,10,Full,2,20260621,2200,0.0,0.3066883152590373,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,2200,4.165477182686353e-07,1.3582118963900135e-06,80,51,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",0c572e4db387d483820879f10f3dc280b2d2b148296006e2d7e1257cccc540cb,d52745afccd24e19fd1abd378b499095858e38749c469b2d0fd94c5df4742c58,9382657c3f2e909e5d058956980dd1117b9379073075257dd76540db144bccbb,d6cb05c17e5016d53593239f1c13b684eda36c98b00487faa25d6a1d74dec7ff,completed,,0.08337754099920858,
RotatedEllipsoid_D10,10,Full,3,20260622,2200,0.0,0.3066883152590373,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,2200,4.165477182686353e-07,1.3582118963900135e-06,80,46,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",85e0a34c38a973cee41c0005bdf2c4e1a424c704f82981a1c86175c8240e67ca,a1c6e9cfb064c68d1f42328730fb7181b6f53b09aa00b6e5d83a9c658787b810,5aa051772dd62ff4b489561453f8ac434b6c0204589f577071aa27c28d420dcf,de0426ec9db02828d59cc732118e780ebe0f2aeadb342352a2b0476707df1c75,completed,,0.08542237500023475,
RotatedEllipsoid_D10,10,Full,4,20260623,2200,0.0,0.3066883152590373,2.0.0-rc1,031b9c3df716889e48e2db753c73ec960b96a0239173ce791b4ed1ee63ed0f69,2200,4.165477182686353e-07,1.3582118963900135e-06,80,56,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",0c572e4db387d483820879f10f3dc280b2d2b148296006e2d7e1257cccc540cb,9feced4eda50f412f0b93d8ed8e93da16d3d6c705db443ff57a99d7a07eb42f1,99a79881e3f4828560f9d4f33a2efb13ca89aaa3a5ebd4d8a7a846f6d23046ef,641625cd7f45d3a923ece65642a7159dd722ed48fb5b4a8593628a3417db70df,completed,,0.08354058300028555,
RotatedEllipsoid_D10,10,NoGraphGuidance,0,20260619,2200,0.0,0.3066883152590373,2.0.0-rc1,03559d7f1644f41c688bd3ead64c203f26d6d1d0ede601a9989815eb3bdf53cb,2200,3.246716438844661e-07,1.0586371496098234e-06,80,53,True,"{""archive_fallback"": 220, ""budget_completion"": 799, ""center_local"": 330, ""coordinate_sweep"": 660, ""far_basin"": 32, ""final_polish"": 110, ""initial_design"": 49}",2eb1f620af434466d896eedf3be9ec13469b29f07dc31001b9f4e071eaa09d2d,7e548fd4a429e5f62f6de786ea771ced756f2f1ebf3c8fcc44a6646ee72ceae5,87397023beb638f0fae9b882596c2555d540597595cbffe6ba68db0677615f05,62f8f4d813c259c9c51efe413752b058bb931e8100c635d4cc04bc7d5812c825,completed,,0.08094441699995514,results_v2/ablation_mini_rc1/details/RotatedEllipsoid_D10/NoGraphGuidance.json.gz
